sido,sigungu,eupmyeondong,rank1_category,rank1_score,rank2_category,rank2_score,rank3_category,rank3_score,is_general
부산광역시,연제구,연산9동,OFFICE_LUNCH,0.6176,FAMILY_RESIDENTIAL,0.6116,,,False
부산광역시,영도구,남항동,TOURIST_DINING,0.6941,NIGHTLIFE_DINING,0.6441,PREMIUM,0.6122,False
부산광역시,영도구,동삼1동,CAMPUS_CASUAL,0.5936,,,,,True
부산광역시,영도구,동삼2동,TOURIST_DINING,0.7345,,,,,False
부산광역시,영도구,동삼3동,CAMPUS_CASUAL,0.5303,,,,,True
부산광역시,영도구,봉래1동,TOURIST_DINING,0.6682,,,,,False
부산광역시,영도구,봉래2동,TOURIST_DINING,0.7007,PREMIUM,0.6555,,,False
부산광역시,영도구,신선동,TOURIST_DINING,0.6929,,,,,False
부산광역시,영도구,영선1동,TOURIST_DINING,0.7122,PREMIUM,0.6013,,,False
부산광역시,영도구,영선2동,TOURIST_DINING,0.7195,PREMIUM,0.6348,,,False
부산광역시,영도구,청학1동,TOURIST_DINING,0.7203,PREMIUM,0.6193,,,False
부산광역시,영도구,청학2동,TOURIST_DINING,0.7071,,,,,False
부산광역시,중구,광복동,TOURIST_DINING,0.7088,NIGHTLIFE_DINING,0.644,PREMIUM,0.6239,False
부산광역시,중구,남포동,TOURIST_DINING,0.7045,NIGHTLIFE_DINING,0.664,PREMIUM,0.6047,False
부산광역시,중구,대청동,TOURIST_DINING,0.7003,PREMIUM,0.6105,,,False
부산광역시,중구,동광동,TOURIST_DINING,0.7237,NIGHTLIFE_DINING,0.6531,PREMIUM,0.6437,False
부산광역시,중구,보수동,TOURIST_DINING,0.6778,,,,,False
부산광역시,중구,부평동,TOURIST_DINING,0.7045,NIGHTLIFE_DINING,0.6607,OFFICE_LUNCH,0.6105,False
부산광역시,중구,영주1동,TOURIST_DINING,0.699,,,,,False
부산광역시,중구,영주2동,TOURIST_DINING,0.7101,PREMIUM,0.6121,,,False
부산광역시,중구,중앙동,TOURIST_DINING,0.6961,NIGHTLIFE_DINING,0.6358,OFFICE_LUNCH,0.6072,False
부산광역시,해운대구,반송1동,OFFICE_LUNCH,0.6097,CAMPUS_CASUAL,0.6012,,,False
부산광역시,해운대구,반송2동,OFFICE_LUNCH,0.6135,,,,,False
부산광역시,해운대구,반여1동,FAMILY_RESIDENTIAL,0.7267,PREMIUM,0.6438,OFFICE_LUNCH,0.6327,False
부산광역시,해운대구,반여2동,FAMILY_RESIDENTIAL,0.6581,PREMIUM,0.6202,,,False
부산광역시,해운대구,반여3동,FAMILY_RESIDENTIAL,0.7313,PREMIUM,0.6386,,,False
부산광역시,해운대구,반여4동,FAMILY_RESIDENTIAL,0.7535,PREMIUM,0.6591,,,False
부산광역시,해운대구,송정동,TOURIST_DINING,0.7133,PREMIUM,0.6279,,,False
부산광역시,해운대구,우1동,TOURIST_DINING,0.6779,OFFICE_LUNCH,0.6369,PREMIUM,0.6363,False
부산광역시,해운대구,우2동,OFFICE_LUNCH,0.6425,PREMIUM,0.6347,FAMILY_RESIDENTIAL,0.6182,False
부산광역시,해운대구,우3동,TOURIST_DINING,0.6396,PREMIUM,0.6337,,,False
부산광역시,해운대구,재송1동,OFFICE_LUNCH,0.6763,PREMIUM,0.6293,FAMILY_RESIDENTIAL,0.6171,False
부산광역시,해운대구,재송2동,FAMILY_RESIDENTIAL,0.6268,,,,,False
부산광역시,해운대구,좌1동,FAMILY_RESIDENTIAL,0.7056,OFFICE_LUNCH,0.6959,PREMIUM,0.6397,False
부산광역시,해운대구,좌2동,FAMILY_RESIDENTIAL,0.6936,OFFICE_LUNCH,0.6809,PREMIUM,0.6474,False
부산광역시,해운대구,좌3동,FAMILY_RESIDENTIAL,0.7876,OFFICE_LUNCH,0.6625,PREMIUM,0.6399,False
부산광역시,해운대구,좌4동,FAMILY_RESIDENTIAL,0.7298,OFFICE_LUNCH,0.6356,PREMIUM,0.6305,False
부산광역시,해운대구,중1동,OFFICE_LUNCH,0.6748,TOURIST_DINING,0.6615,NIGHTLIFE_DINING,0.6385,False
부산광역시,해운대구,중2동,FAMILY_RESIDENTIAL,0.6645,PREMIUM,0.6644,,,False
서울특별시,강남구,개포1동,FAMILY_RESIDENTIAL,0.6664,,,,,False
서울특별시,강남구,개포2동,FAMILY_RESIDENTIAL,0.7141,,,,,False
서울특별시,강남구,개포3동,FAMILY_RESIDENTIAL,0.6169,,,,,False
서울특별시,강남구,개포4동,CAMPUS_CASUAL,0.5424,,,,,True
서울특별시,강남구,논현1동,NIGHTLIFE_DINING,0.6849,PREMIUM,0.6448,FAMILY_RESIDENTIAL,0.6343,False
서울특별시,강남구,논현2동,NIGHTLIFE_DINING,0.6695,PREMIUM,0.6341,FAMILY_RESIDENTIAL,0.6315,False
서울특별시,강남구,대치1동,FAMILY_RESIDENTIAL,0.7356,,,,,False
서울특별시,강남구,대치2동,FAMILY_RESIDENTIAL,0.661,OFFICE_LUNCH,0.6397,,,False
서울특별시,강남구,대치4동,FAMILY_RESIDENTIAL,0.6823,CAMPUS_CASUAL,0.6085,OFFICE_LUNCH,0.6055,False
서울특별시,강남구,도곡1동,FAMILY_RESIDENTIAL,0.6361,OFFICE_LUNCH,0.6195,,,False
서울특별시,강남구,도곡2동,OFFICE_LUNCH,0.6305,PREMIUM,0.6286,,,False
서울특별시,강남구,삼성1동,OFFICE_LUNCH,0.6895,PREMIUM,0.6026,,,False
서울특별시,강남구,삼성2동,OFFICE_LUNCH,0.6754,PREMIUM,0.6264,NIGHTLIFE_DINING,0.604,False
서울특별시,강남구,세곡동,FAMILY_RESIDENTIAL,0.747,PREMIUM,0.6505,OFFICE_LUNCH,0.6374,False
서울특별시,강남구,수서동,OFFICE_LUNCH,0.7303,PREMIUM,0.6832,,,False
서울특별시,강남구,신사동,PREMIUM,0.6926,NIGHTLIFE_DINING,0.662,FAMILY_RESIDENTIAL,0.6607,False
서울특별시,강남구,압구정동,PREMIUM,0.6932,NIGHTLIFE_DINING,0.6648,FAMILY_RESIDENTIAL,0.6364,False
서울특별시,강남구,역삼1동,NIGHTLIFE_DINING,0.6585,PREMIUM,0.6232,FAMILY_RESIDENTIAL,0.6034,False
서울특별시,강남구,역삼2동,FAMILY_RESIDENTIAL,0.6671,OFFICE_LUNCH,0.6229,PREMIUM,0.6157,False
서울특별시,강남구,일원1동,OFFICE_LUNCH,0.6036,,,,,False
서울특별시,강남구,일원본동,FAMILY_RESIDENTIAL,0.6357,,,,,False
서울특별시,강남구,청담동,PREMIUM,0.7089,NIGHTLIFE_DINING,0.6692,OFFICE_LUNCH,0.6197,False
서울특별시,강동구,강일동,FAMILY_RESIDENTIAL,0.8068,OFFICE_LUNCH,0.663,,,False
서울특별시,강동구,고덕1동,FAMILY_RESIDENTIAL,0.7464,OFFICE_LUNCH,0.6463,PREMIUM,0.6189,False
서울특별시,강동구,고덕2동,FAMILY_RESIDENTIAL,0.7309,OFFICE_LUNCH,0.6936,PREMIUM,0.6106,False
서울특별시,강동구,길동,NIGHTLIFE_DINING,0.6587,OFFICE_LUNCH,0.6326,PREMIUM,0.6165,False
서울특별시,강동구,둔촌1동,FAMILY_RESIDENTIAL,0.7626,PREMIUM,0.6107,,,False
서울특별시,강동구,둔촌2동,FAMILY_RESIDENTIAL,0.6445,PREMIUM,0.6046,,,False
서울특별시,강동구,명일1동,FAMILY_RESIDENTIAL,0.7397,PREMIUM,0.6886,OFFICE_LUNCH,0.6882,False
서울특별시,강동구,명일2동,FAMILY_RESIDENTIAL,0.7677,OFFICE_LUNCH,0.6658,PREMIUM,0.6493,False
서울특별시,강동구,상일1동,FAMILY_RESIDENTIAL,0.7685,OFFICE_LUNCH,0.6755,PREMIUM,0.6142,False
서울특별시,강동구,상일2동,FAMILY_RESIDENTIAL,0.7696,OFFICE_LUNCH,0.6542,PREMIUM,0.6379,False
서울특별시,강동구,성내1동,CAMPUS_CASUAL,0.5115,,,,,False
서울특별시,강동구,성내2동,NIGHTLIFE_DINING,0.6301,OFFICE_LUNCH,0.6091,PREMIUM,0.6017,False
서울특별시,강동구,성내3동,FAMILY_RESIDENTIAL,0.642,OFFICE_LUNCH,0.6224,NIGHTLIFE_DINING,0.6185,False
서울특별시,강동구,암사1동,FAMILY_RESIDENTIAL,0.6621,PREMIUM,0.6239,,,False
서울특별시,강동구,암사2동,FAMILY_RESIDENTIAL,0.6726,PREMIUM,0.6275,,,False
서울특별시,강동구,암사3동,FAMILY_RESIDENTIAL,0.726,PREMIUM,0.6585,,,False
서울특별시,강동구,천호1동,FAMILY_RESIDENTIAL,0.6714,NIGHTLIFE_DINING,0.6144,,,False
서울특별시,강동구,천호2동,NIGHTLIFE_DINING,0.6634,,,,,False
서울특별시,강동구,천호3동,NIGHTLIFE_DINING,0.6589,PREMIUM,0.6119,,,False
서울특별시,강북구,미아동,NIGHTLIFE_DINING,0.6319,,,,,False
서울특별시,강북구,번1동,NIGHTLIFE_DINING,0.6615,,,,,False
서울특별시,강북구,번2동,CAMPUS_CASUAL,0.5032,,,,,False
서울특별시,강북구,번3동,CAMPUS_CASUAL,0.4838,,,,,True
서울특별시,강북구,삼각산동,FAMILY_RESIDENTIAL,0.6875,,,,,False
서울특별시,강북구,삼양동,FAMILY_RESIDENTIAL,0.6365,,,,,False
서울특별시,강북구,송중동,FAMILY_RESIDENTIAL,0.6153,,,,,False
서울특별시,강북구,송천동,FAMILY_RESIDENTIAL,0.6453,CAMPUS_CASUAL,0.6065,,,False
서울특별시,강북구,수유1동,NIGHTLIFE_DINING,0.6362,CAMPUS_CASUAL,0.6024,,,False
서울특별시,강북구,수유2동,NIGHTLIFE_DINING,0.614,OFFICE_LUNCH,0.6003,,,False
서울특별시,강북구,수유3동,NIGHTLIFE_DINING,0.6648,OFFICE_LUNCH,0.6203,,,False
서울특별시,강북구,우이동,OFFICE_LUNCH,0.6115,,,,,False
서울특별시,강북구,인수동,NIGHTLIFE_DINING,0.6423,TOURIST_DINING,0.6214,,,False
서울특별시,강서구,가양1동,OFFICE_LUNCH,0.6372,,,,,False
서울특별시,강서구,가양2동,FAMILY_RESIDENTIAL,0.6769,,,,,False
서울특별시,강서구,가양3동,FAMILY_RESIDENTIAL,0.6727,,,,,False
서울특별시,강서구,공항동,OFFICE_LUNCH,0.6611,,,,,False
서울특별시,강서구,등촌1동,OFFICE_LUNCH,0.6382,,,,,False
서울특별시,강서구,등촌2동,FAMILY_RESIDENTIAL,0.6702,,,,,False
서울특별시,강서구,등촌3동,FAMILY_RESIDENTIAL,0.6471,OFFICE_LUNCH,0.6296,,,False
서울특별시,강서구,발산1동,FAMILY_RESIDENTIAL,0.7062,OFFICE_LUNCH,0.6253,CAMPUS_CASUAL,0.6089,False
서울특별시,강서구,방화1동,FAMILY_RESIDENTIAL,0.6705,OFFICE_LUNCH,0.6282,PREMIUM,0.6004,False
서울특별시,강서구,방화2동,OFFICE_LUNCH,0.6725,,,,,False
서울특별시,강서구,방화3동,OFFICE_LUNCH,0.6302,TOURIST_DINING,0.6008,,,False
서울특별시,강서구,염창동,FAMILY_RESIDENTIAL,0.6898,PREMIUM,0.6047,,,False
서울특별시,강서구,우장산동,FAMILY_RESIDENTIAL,0.6988,,,,,False
서울특별시,강서구,화곡1동,NIGHTLIFE_DINING,0.661,,,,,False
서울특별시,강서구,화곡2동,FAMILY_RESIDENTIAL,0.7036,PREMIUM,0.6017,,,False
서울특별시,강서구,화곡3동,FAMILY_RESIDENTIAL,0.6908,,,,,False
서울특별시,강서구,화곡4동,FAMILY_RESIDENTIAL,0.6942,,,,,False
서울특별시,강서구,화곡6동,CAMPUS_CASUAL,0.5331,,,,,True
서울특별시,강서구,화곡8동,FAMILY_RESIDENTIAL,0.6262,NIGHTLIFE_DINING,0.6119,PREMIUM,0.6055,False
서울특별시,강서구,화곡본동,FAMILY_RESIDENTIAL,0.6132,NIGHTLIFE_DINING,0.6065,,,False
서울특별시,관악구,낙성대동,NIGHTLIFE_DINING,0.6324,PREMIUM,0.6056,,,False
서울특별시,관악구,난곡동,FAMILY_RESIDENTIAL,0.6049,,,,,False
서울특별시,관악구,난향동,GENERAL,0.4012,,,,,True
서울특별시,관악구,남현동,NIGHTLIFE_DINING,0.6044,,,,,False
서울특별시,관악구,대학동,OFFICE_LUNCH,0.6048,,,,,False
서울특별시,관악구,미성동,NIGHTLIFE_DINING,0.6301,PREMIUM,0.6118,,,False
서울특별시,관악구,보라매동,OFFICE_LUNCH,0.6305,NIGHTLIFE_DINING,0.6214,,,False
서울특별시,관악구,삼성동,GENERAL,0.4153,,,,,True
서울특별시,관악구,서림동,CAMPUS_CASUAL,0.5072,,,,,True
서울특별시,관악구,서원동,NIGHTLIFE_DINING,0.6624,OFFICE_LUNCH,0.6213,PREMIUM,0.6065,False
서울특별시,관악구,성현동,FAMILY_RESIDENTIAL,0.7,,,,,False
서울특별시,관악구,신림동,NIGHTLIFE_DINING,0.6714,OFFICE_LUNCH,0.6486,PREMIUM,0.6274,False
서울특별시,관악구,신사동,NIGHTLIFE_DINING,0.6393,PREMIUM,0.6227,OFFICE_LUNCH,0.6096,False
서울특별시,관악구,신원동,FAMILY_RESIDENTIAL,0.6448,NIGHTLIFE_DINING,0.6418,PREMIUM,0.6046,False
서울특별시,관악구,은천동,FAMILY_RESIDENTIAL,0.6573,CAMPUS_CASUAL,0.6112,,,False
서울특별시,관악구,인헌동,GENERAL,0.4141,,,,,True
서울특별시,관악구,조원동,NIGHTLIFE_DINING,0.6529,OFFICE_LUNCH,0.646,PREMIUM,0.6335,False
서울특별시,관악구,중앙동,FAMILY_RESIDENTIAL,0.6408,,,,,False
서울특별시,관악구,청룡동,NIGHTLIFE_DINING,0.6241,FAMILY_RESIDENTIAL,0.6195,CAMPUS_CASUAL,0.6034,False
서울특별시,관악구,청림동,FAMILY_RESIDENTIAL,0.6383,,,,,False
서울특별시,관악구,행운동,NIGHTLIFE_DINING,0.6031,,,,,False
서울특별시,광진구,광장동,CAMPUS_CASUAL,0.5766,,,,,False
서울특별시,광진구,구의1동,NIGHTLIFE_DINING,0.628,CAMPUS_CASUAL,0.6253,,,False
서울특별시,광진구,구의2동,CAMPUS_CASUAL,0.6177,TOURIST_DINING,0.6024,,,False
서울특별시,광진구,구의3동,FAMILY_RESIDENTIAL,0.6792,CAMPUS_CASUAL,0.6519,PREMIUM,0.6001,False
서울특별시,광진구,군자동,NIGHTLIFE_DINING,0.6159,,,,,False
서울특별시,광진구,능동,NIGHTLIFE_DINING,0.6008,,,,,False
서울특별시,광진구,자양1동,CAMPUS_CASUAL,0.6207,NIGHTLIFE_DINING,0.6086,FAMILY_RESIDENTIAL,0.6057,False
서울특별시,광진구,자양2동,FAMILY_RESIDENTIAL,0.6228,,,,,False
서울특별시,광진구,자양3동,CAMPUS_CASUAL,0.5938,,,,,True
서울특별시,광진구,자양4동,NIGHTLIFE_DINING,0.6353,CAMPUS_CASUAL,0.612,PREMIUM,0.6031,False
서울특별시,광진구,중곡1동,NIGHTLIFE_DINING,0.6321,CAMPUS_CASUAL,0.6032,,,False
서울특별시,광진구,중곡2동,NIGHTLIFE_DINING,0.6024,,,,,False
서울특별시,광진구,중곡3동,CAMPUS_CASUAL,0.588,,,,,True
서울특별시,광진구,중곡4동,CAMPUS_CASUAL,0.6127,,,,,False
서울특별시,광진구,화양동,NIGHTLIFE_DINING,0.6737,CAMPUS_CASUAL,0.6193,OFFICE_LUNCH,0.6096,False
서울특별시,구로구,가리봉동,OFFICE_LUNCH,0.6856,PREMIUM,0.6633,NIGHTLIFE_DINING,0.6207,False
서울특별시,구로구,개봉1동,FAMILY_RESIDENTIAL,0.6235,OFFICE_LUNCH,0.6021,,,False
서울특별시,구로구,개봉2동,FAMILY_RESIDENTIAL,0.6705,OFFICE_LUNCH,0.617,,,False
서울특별시,구로구,개봉3동,FAMILY_RESIDENTIAL,0.648,,,,,False
서울특별시,구로구,고척1동,OFFICE_LUNCH,0.6476,FAMILY_RESIDENTIAL,0.6251,,,False
서울특별시,구로구,고척2동,FAMILY_RESIDENTIAL,0.6463,,,,,False
서울특별시,구로구,구로1동,OFFICE_LUNCH,0.6509,PREMIUM,0.6285,FAMILY_RESIDENTIAL,0.603,False
서울특별시,구로구,구로2동,OFFICE_LUNCH,0.6813,PREMIUM,0.6146,NIGHTLIFE_DINING,0.6006,False
서울특별시,구로구,구로3동,OFFICE_LUNCH,0.6723,NIGHTLIFE_DINING,0.6349,PREMIUM,0.6311,False
서울특별시,구로구,구로4동,OFFICE_LUNCH,0.7029,NIGHTLIFE_DINING,0.6478,PREMIUM,0.644,False
서울특별시,구로구,구로5동,OFFICE_LUNCH,0.6867,FAMILY_RESIDENTIAL,0.6314,PREMIUM,0.6255,False
서울특별시,구로구,수궁동,CAMPUS_CASUAL,0.5081,,,,,True
서울특별시,구로구,신도림동,OFFICE_LUNCH,0.6758,FAMILY_RESIDENTIAL,0.67,PREMIUM,0.6118,False
서울특별시,구로구,오류1동,CAMPUS_CASUAL,0.4928,,,,,True
서울특별시,구로구,오류2동,FAMILY_RESIDENTIAL,0.6299,,,,,False
서울특별시,구로구,항동,FAMILY_RESIDENTIAL,0.6133,TOURIST_DINING,0.6029,,,False
서울특별시,금천구,가산동,OFFICE_LUNCH,0.7071,PREMIUM,0.6406,,,False
서울특별시,금천구,독산1동,OFFICE_LUNCH,0.6624,,,,,False
서울특별시,금천구,독산2동,OFFICE_LUNCH,0.6088,PREMIUM,0.6052,,,False
서울특별시,금천구,독산3동,NIGHTLIFE_DINING,0.6569,OFFICE_LUNCH,0.6462,PREMIUM,0.6226,False
서울특별시,금천구,독산4동,OFFICE_LUNCH,0.612,PREMIUM,0.6087,NIGHTLIFE_DINING,0.6082,False
서울특별시,금천구,시흥1동,NIGHTLIFE_DINING,0.6244,OFFICE_LUNCH,0.6231,PREMIUM,0.6062,False
서울특별시,금천구,시흥2동,FAMILY_RESIDENTIAL,0.6197,PREMIUM,0.6151,,,False
서울특별시,금천구,시흥3동,GENERAL,0.4051,,,,,True
서울특별시,금천구,시흥4동,FAMILY_RESIDENTIAL,0.6172,PREMIUM,0.6119,NIGHTLIFE_DINING,0.6006,False
서울특별시,금천구,시흥5동,FAMILY_RESIDENTIAL,0.6285,,,,,False
서울특별시,노원구,공릉1동,OFFICE_LUNCH,0.611,,,,,False
서울특별시,노원구,공릉2동,FAMILY_RESIDENTIAL,0.6146,,,,,False
서울특별시,노원구,상계10동,FAMILY_RESIDENTIAL,0.7367,PREMIUM,0.62,,,False
서울특별시,노원구,상계1동,OFFICE_LUNCH,0.6763,PREMIUM,0.6739,FAMILY_RESIDENTIAL,0.6235,False
서울특별시,노원구,상계2동,FAMILY_RESIDENTIAL,0.6704,OFFICE_LUNCH,0.6219,PREMIUM,0.6135,False
서울특별시,노원구,상계3.4동,FAMILY_RESIDENTIAL,0.6419,PREMIUM,0.6186,,,False
서울특별시,노원구,상계5동,FAMILY_RESIDENTIAL,0.7125,PREMIUM,0.6303,OFFICE_LUNCH,0.614,False
서울특별시,노원구,상계6.7동,FAMILY_RESIDENTIAL,0.6851,,,,,False
서울특별시,노원구,상계8동,FAMILY_RESIDENTIAL,0.7371,PREMIUM,0.6371,,,False
서울특별시,노원구,상계9동,FAMILY_RESIDENTIAL,0.7487,PREMIUM,0.6172,,,False
서울특별시,노원구,월계1동,OFFICE_LUNCH,0.6044,,,,,False
서울특별시,노원구,월계2동,CAMPUS_CASUAL,0.4841,,,,,True
서울특별시,노원구,월계3동,CAMPUS_CASUAL,0.4981,,,,,True
서울특별시,노원구,중계1동,FAMILY_RESIDENTIAL,0.7002,,,,,False
서울특별시,노원구,중계2.3동,FAMILY_RESIDENTIAL,0.6647,OFFICE_LUNCH,0.6134,,,False
서울특별시,노원구,중계4동,FAMILY_RESIDENTIAL,0.7007,PREMIUM,0.6166,,,False
서울특별시,노원구,중계본동,FAMILY_RESIDENTIAL,0.6764,,,,,False
서울특별시,노원구,하계1동,FAMILY_RESIDENTIAL,0.6382,OFFICE_LUNCH,0.6132,,,False
서울특별시,노원구,하계2동,FAMILY_RESIDENTIAL,0.6975,,,,,False
서울특별시,도봉구,도봉1동,OFFICE_LUNCH,0.7048,PREMIUM,0.6272,,,False
서울특별시,도봉구,도봉2동,OFFICE_LUNCH,0.7078,PREMIUM,0.6969,FAMILY_RESIDENTIAL,0.6147,False
서울특별시,도봉구,방학1동,OFFICE_LUNCH,0.6306,PREMIUM,0.6015,,,False
서울특별시,도봉구,방학2동,FAMILY_RESIDENTIAL,0.6064,,,,,False
서울특별시,도봉구,방학3동,FAMILY_RESIDENTIAL,0.6684,,,,,False
서울특별시,도봉구,쌍문1동,GENERAL,0.4223,,,,,True
서울특별시,도봉구,쌍문2동,FAMILY_RESIDENTIAL,0.6667,,,,,False
서울특별시,도봉구,쌍문3동,FAMILY_RESIDENTIAL,0.6045,,,,,False
서울특별시,도봉구,쌍문4동,FAMILY_RESIDENTIAL,0.6939,PREMIUM,0.6305,,,False
서울특별시,도봉구,창1동,FAMILY_RESIDENTIAL,0.6205,,,,,False
서울특별시,도봉구,창2동,CAMPUS_CASUAL,0.5115,,,,,True
서울특별시,도봉구,창3동,CAMPUS_CASUAL,0.4838,,,,,True
서울특별시,도봉구,창4동,FAMILY_RESIDENTIAL,0.6634,PREMIUM,0.6047,,,False
서울특별시,도봉구,창5동,FAMILY_RESIDENTIAL,0.647,,,,,False
서울특별시,동대문구,답십리1동,FAMILY_RESIDENTIAL,0.6516,,,,,False
서울특별시,동대문구,답십리2동,CAMPUS_CASUAL,0.5487,,,,,True
서울특별시,동대문구,신설동,OFFICE_LUNCH,0.6151,,,,,False
서울특별시,동대문구,용두동,CAMPUS_CASUAL,0.5475,,,,,True
서울특별시,동대문구,용신동,FAMILY_RESIDENTIAL,0.6114,,,,,False
서울특별시,동대문구,이문1동,CAMPUS_CASUAL,0.545,,,,,True
서울특별시,동대문구,이문2동,FAMILY_RESIDENTIAL,0.6123,,,,,False
서울특별시,동대문구,장안1동,NIGHTLIFE_DINING,0.6119,OFFICE_LUNCH,0.6001,,,False
서울특별시,동대문구,장안2동,CAMPUS_CASUAL,0.6135,,,,,False
서울특별시,동대문구,전농1동,FAMILY_RESIDENTIAL,0.6244,CAMPUS_CASUAL,0.6192,OFFICE_LUNCH,0.6,False
서울특별시,동대문구,전농2동,FAMILY_RESIDENTIAL,0.6517,,,,,False
서울특별시,동대문구,제기동,OFFICE_LUNCH,0.6252,NIGHTLIFE_DINING,0.6033,,,False
서울특별시,동대문구,청량리동,NIGHTLIFE_DINING,0.6165,OFFICE_LUNCH,0.6052,,,False
서울특별시,동대문구,회기동,PREMIUM,0.6208,,,,,False
서울특별시,동대문구,휘경1동,CAMPUS_CASUAL,0.5254,,,,,True
서울특별시,동대문구,휘경2동,CAMPUS_CASUAL,0.5211,,,,,True
서울특별시,동작구,노량진1동,OFFICE_LUNCH,0.6315,FAMILY_RESIDENTIAL,0.6293,,,False
서울특별시,동작구,노량진2동,FAMILY_RESIDENTIAL,0.6528,PREMIUM,0.6014,,,False
서울특별시,동작구,대방동,FAMILY_RESIDENTIAL,0.689,PREMIUM,0.6134,,,False
서울특별시,동작구,사당1동,NIGHTLIFE_DINING,0.6247,FAMILY_RESIDENTIAL,0.6204,,,False
서울특별시,동작구,사당2동,FAMILY_RESIDENTIAL,0.6724,CAMPUS_CASUAL,0.6039,PREMIUM,0.6037,False
서울특별시,동작구,사당3동,FAMILY_RESIDENTIAL,0.6786,,,,,False
서울특별시,동작구,사당4동,FAMILY_RESIDENTIAL,0.6783,,,,,False
서울특별시,동작구,사당5동,FAMILY_RESIDENTIAL,0.702,,,,,False
서울특별시,동작구,상도1동,CAMPUS_CASUAL,0.5443,,,,,True
서울특별시,동작구,상도2동,FAMILY_RESIDENTIAL,0.6849,,,,,False
서울특별시,동작구,상도3동,FAMILY_RESIDENTIAL,0.6696,PREMIUM,0.6016,,,False
서울특별시,동작구,상도4동,FAMILY_RESIDENTIAL,0.6733,,,,,False
서울특별시,동작구,신대방1동,NIGHTLIFE_DINING,0.6053,OFFICE_LUNCH,0.6011,,,False
서울특별시,동작구,신대방2동,FAMILY_RESIDENTIAL,0.6783,PREMIUM,0.625,,,False
서울특별시,동작구,흑석동,CAMPUS_CASUAL,0.5267,,,,,True
서울특별시,마포구,공덕동,OFFICE_LUNCH,0.6073,,,,,False
서울특별시,마포구,대흥동,CAMPUS_CASUAL,0.6121,TOURIST_DINING,0.6027,,,False
서울특별시,마포구,도화동,CAMPUS_CASUAL,0.573,,,,,True
서울특별시,마포구,망원1동,NIGHTLIFE_DINING,0.6371,PREMIUM,0.6244,,,False
서울특별시,마포구,망원2동,CAMPUS_CASUAL,0.5686,,,,,True
서울특별시,마포구,상암동,OFFICE_LUNCH,0.6388,,,,,False
서울특별시,마포구,서강동,NIGHTLIFE_DINING,0.6264,PREMIUM,0.6183,TOURIST_DINING,0.606,False
서울특별시,마포구,서교동,NIGHTLIFE_DINING,0.6511,TOURIST_DINING,0.6331,CAMPUS_CASUAL,0.6286,False
서울특별시,마포구,성산1동,PREMIUM,0.6147,NIGHTLIFE_DINING,0.6137,CAMPUS_CASUAL,0.6096,False
서울특별시,마포구,성산2동,CAMPUS_CASUAL,0.5728,,,,,True
서울특별시,마포구,신수동,FAMILY_RESIDENTIAL,0.641,PREMIUM,0.6052,CAMPUS_CASUAL,0.6022,False
서울특별시,마포구,아현동,FAMILY_RESIDENTIAL,0.6148,OFFICE_LUNCH,0.6013,,,False
서울특별시,마포구,연남동,PREMIUM,0.6552,NIGHTLIFE_DINING,0.6539,TOURIST_DINING,0.6279,False
서울특별시,마포구,염리동,FAMILY_RESIDENTIAL,0.6049,,,,,False
서울특별시,마포구,용강동,CAMPUS_CASUAL,0.5685,,,,,True
서울특별시,마포구,합정동,NIGHTLIFE_DINING,0.6614,PREMIUM,0.635,TOURIST_DINING,0.6099,False
